week_start,warehouse_key,otif_rate,late_rate,perfect_rate,revenue,lines,anomaly_score,is_anomaly
2017-01-02,2,0.4205607476635514,0.5280373831775701,0.1588785046728972,36020.280415629975,214,-0.12898886551200606,0
2017-01-02,4,0.40852130325814534,0.5614035087719298,0.18546365914786966,70087.89072781298,399,-0.1512787143038612,0
2017-01-02,5,0.46942800788954636,0.5187376725838264,0.21301775147928995,86808.2008937701,507,-0.11520529082077013,0
2017-01-09,1,0.46296296296296297,0.46296296296296297,0.1111111111111111,8431.920070529999,54,-0.012770842029072749,0
2017-01-09,2,0.37104072398190047,0.6199095022624435,0.12217194570135746,40311.38033519996,221,-0.08222244669923079,0
2017-01-09,4,0.45454545454545453,0.522077922077922,0.21298701298701297,63817.010759012,385,-0.14244769553457104,0
2017-01-09,5,0.4216417910447761,0.5242537313432836,0.16791044776119404,89310.78101393007,536,-0.13963744567121494,0
2017-01-16,2,0.3490566037735849,0.6037735849056604,0.11320754716981132,18346.840198709993,106,-0.06316015829691418,0
2017-01-16,3,0.436986301369863,0.5438356164383562,0.17397260273972603,127364.87129856026,730,-0.1034843361735922,0
2017-01-16,4,0.3333333333333333,0.6095238095238096,0.19047619047619047,35433.33036621997,210,-0.11058362823884488,0
2017-01-16,5,0.5684931506849316,0.3767123287671233,0.3013698630136986,26581.83042133,146,0.061406755760503584,1
2017-01-23,3,0.42674616695059625,0.534923339011925,0.20357751277683134,198532.15203032055,1174,-0.16536806435796647,0
2017-01-30,3,0.3784,0.5704,0.1824,219580.71228872082,1250,-0.1311859062600882,0
2017-02-06,3,0.409435551811289,0.5534962089300758,0.1971356360572873,210473.66258660093,1187,-0.18007097740178168,0
2017-02-13,3,0.384419983065199,0.563082133784928,0.1651143099068586,205191.95223815064,1181,-0.155482396704115,0
2017-02-20,3,0.42980392156862746,0.523921568627451,0.18823529411764706,215493.0622205508,1275,-0.13634313778520057,0
2017-02-27,3,0.3985270049099836,0.5564648117839607,0.1751227495908347,204333.37237149174,1222,-0.17644751089902477,0
2017-03-06,3,0.4209225700164745,0.5337726523887973,0.18039538714991762,203130.78226816366,1214,-0.1831028728478727,0
2017-03-13,3,0.416323165704864,0.5465787304204451,0.21187139323990106,208252.92245784076,1213,-0.1669078877088302,0
2017-03-20,3,0.3777009507346586,0.5903197925669835,0.1780466724286949,198878.07221665065,1157,-0.13936025047716344,0
2017-03-27,3,0.46185064935064934,0.5032467532467533,0.2086038961038961,208634.06234866055,1232,-0.0839786123226195,0
2017-04-03,3,0.4013104013104013,0.5544635544635544,0.16707616707616707,201746.71228461078,1221,-0.16217698907101474,0
2017-04-10,3,0.42592592592592593,0.5286195286195287,0.17845117845117844,198700.47220230056,1188,-0.18036428923115422,0
2017-04-17,3,0.42075623491552694,0.5285599356395817,0.20595333869670152,213608.85238788076,1243,-0.1553125302842438,0
2017-04-24,3,0.41133004926108374,0.5517241379310345,0.20279146141215107,217283.6025324808,1218,-0.15632465210993274,0
2017-05-01,3,0.3863453815261044,0.5590361445783133,0.17590361445783131,220455.58241050073,1245,-0.14282093496881998,0
2017-05-08,3,0.45240101095197977,0.4928390901432182,0.22325189553496208,209719.42229123082,1187,-0.06855002095394425,0
2017-05-15,3,0.40463917525773196,0.5378006872852233,0.18556701030927836,202545.82210620065,1164,-0.1812733783920284,0
2017-05-22,3,0.40237691001697795,0.5560271646859083,0.2028862478777589,212934.11234847072,1178,-0.15866049358205087,0
2017-05-29,3,0.44568690095846647,0.5047923322683706,0.20527156549520767,221181.87234655098,1252,-0.09713012236714341,0
2017-06-05,3,0.4412811387900356,0.5275800711743772,0.17615658362989323,200004.65204035066,1124,-0.14135573163308562,0
2017-06-12,2,0.35172413793103446,0.5724137931034483,0.18620689655172415,24049.440216159994,145,-0.11844075938619619,0
2017-06-12,3,0.3848547717842324,0.5746887966804979,0.17427385892116182,175807.7320067305,964,-0.08461997771183954,0
2017-06-19,2,0.4233637116818558,0.5095277547638773,0.18972659486329743,215223.18251527072,1207,-0.14500805771127806,0
2017-06-26,2,0.4043807919123842,0.5475989890480202,0.16764953664700927,212535.9522549507,1187,-0.16181213688717772,0
2017-07-03,2,0.3360927152317881,0.6150662251655629,0.15149006622516556,214478.6224123909,1208,-0.03439652487996836,0
2017-07-10,2,0.41530524505588995,0.5460017196904557,0.17884780739466896,205909.88208928076,1163,-0.18106271362566206,0
2017-07-17,2,0.42949234488315874,0.5269943593875906,0.17485898468976632,220061.1322033108,1241,-0.14569380485983208,0
2017-07-24,2,0.4226447709593777,0.5168539325842697,0.17199654278305965,202543.8920767213,1157,-0.15611422648839723,0
2017-07-31,2,0.41555183946488294,0.5535117056856187,0.19147157190635453,213855.82214376132,1196,-0.17798659921004145,0
2017-08-07,2,0.45147679324894513,0.5215189873417722,0.18734177215189873,218511.2824647918,1185,-0.1274164134253138,0
2017-08-14,2,0.38147833474936277,0.5692438402718777,0.17757009345794392,211359.10235301164,1177,-0.16283187028305812,0
2017-08-21,2,0.3624,0.6,0.1576,226837.0025920217,1250,-0.04320429085055377,0
2017-08-28,2,0.38345864661654133,0.5588972431077694,0.17376775271512113,209072.7321600113,1197,-0.16398854293049653,0
2017-09-04,2,0.4259102455546147,0.5088907705334462,0.20152413209144793,208722.6321405614,1181,-0.14588729995139482,0
2017-09-11,2,0.452572347266881,0.5160771704180064,0.23553054662379422,236086.26188091177,1244,-0.037438311210585495,0
2017-09-18,2,0.3798319327731092,0.5882352941176471,0.1865546218487395,233412.4417786721,1190,-0.09304195138060978,0
2017-09-25,2,0.39733998337489607,0.5461346633416458,0.1770573566084788,250014.2715530818,1203,-0.09254709733328365,0
2017-10-02,2,0.45048543689320386,0.5300970873786408,0.19029126213592232,36441.460131428976,515,-0.13764644551399796,0
2017-10-09,2,0.3465553235908142,0.6179540709812108,0.16075156576200417,156844.7793267961,479,-0.053992969167602434,0
2017-10-16,2,0.43333333333333335,0.5104166666666666,0.19166666666666668,158642.16998379983,480,-0.11534543887388882,0
2017-10-23,2,0.4321503131524008,0.5198329853862212,0.21711899791231734,403803.03015180025,479,0.06913824487187481,1
2017-10-30,2,0.40208333333333335,0.5541666666666667,0.19166666666666668,220786.94996759982,480,-0.10352532142328524,0
2017-11-06,2,0.39233038348082594,0.5486725663716814,0.20943952802359883,78376.65995610005,339,-0.13705645216982687,0
2017-11-06,4,0.45714285714285713,0.5,0.2,19747.749922100003,140,-0.11447168823768855,0
2017-11-13,4,0.4083333333333333,0.55,0.18333333333333332,200225.47029419988,480,-0.12337983417009918,0
2017-11-20,4,0.407098121085595,0.5490605427974948,0.17118997912317327,104334.20011729997,479,-0.15205698353783892,0
2017-11-27,4,0.3770833333333333,0.5791666666666667,0.17916666666666667,75975.32024213,480,-0.1520418167664664,0
2017-12-04,4,0.40083507306889354,0.5532359081419624,0.18580375782881003,24623.18020798798,479,-0.1469051641788608,0
2017-12-11,4,0.3958333333333333,0.5625,0.14375,58721.17017675002,480,-0.12638335719914534,0
2017-12-18,4,0.430062630480167,0.5302713987473904,0.18580375782881003,175419.36011627698,479,-0.12707701845107727,0
2017-12-25,4,0.40625,0.5416666666666666,0.1875,140159.5000765,480,-0.1418160306692613,0
2018-01-01,4,0.38413361169102295,0.5762004175365344,0.17954070981210857,119473.40004769998,479,-0.13271811055348776,0
2018-01-08,4,0.36875,0.5791666666666667,0.14583333333333334,71600.35074318502,480,-0.12501575990444364,0
2018-01-15,4,0.42588726513569936,0.5427974947807933,0.21711899791231734,12274.249938807989,479,-0.12336826138681684,0
2018-01-22,4,0.39791666666666664,0.5666666666666667,0.18958333333333333,43782.950036299975,480,-0.15323018660321963,0
2018-01-29,4,0.4195121951219512,0.5317073170731708,0.1951219512195122,37541.06010378999,205,-0.14826021769645897,0
